"source_sheet","source_row","section","item","sub_item","prev_metric","current_metric","activity_this_week","next_plan","completed_date","target_date","target_value","request_notes"
"2026-03-13","28","요약","일반 상담 요약","","","","[전체상담내용]
1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/11)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/12)
3. LLM Judge 평가 실시 (3/12)

[고객발화내용, 상담사발화내용]
1. 프롬프트 개선
 - 전체상담내용요약 프롬프트의 개선포인트 활용 (3/13~)","[전체, 고객, 상담사]
1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (3/19)","03월 13일","03월 20일","",""
"2026-03-13","29","요약","민원 상담 요약","","","","1. 민원/개선 데이터 추가하여 프롬프트 재검증 및 분석 (~3/12)","1. 민원/개선 데이터 추가 (~3/20)","03월 13일","03월 20일","",""
"2026-03-13","30","요약","개선 상담 요약","","","","1. 민원/개선 데이터 추가하여 프롬프트 재검증 및 분석 (~3/12)","1. 민원/개선 데이터 추가 (~3/20)","03월 13일","03월 20일","",""
"2026-03-13","31","요약","상담 후처리 타입 분류","","","","[대분류]
1. 오류케이스 분석 후 리포트 1차 정리

[중분류]
1. 오류케이스 분석 후 리포트 1차 정리

[소분류]
1. 오류케이스 분석 후 리포트 1차 정리 

[UXW]
1. 감정 분류(평온/슬픔/화남) 테스트 
 ㄴ 감정 분류 프롬프트 제외 논의 중
2. 멀티턴 시 감정 트리거 부분 테스트(dify)
 ㄴ 감정 변화는 평온에서 화남/슬픔으로 바뀌는 케이스만 테스트하기로 함 
 ㄴ dify에서 테스트 시 멀티턴 감정 트리거 부분 확인 가능 (프롬프트 / code 둘 다 테스트)
3. 최종 어조 프롬프트(정보 안내형/ 정보 확인형) 병합 후 테스트 
  ㄴ 최종 어조 프롬프트 요건 확인 후 가능/불가능 여부 확인 완료 
  ㄴ 어조 프롬프트 프롬프트 고도화","[대분류]
1. 오류케이스 분석 후 리포트
2. 개선 작업

[중분류]
1. 오류케이스 분석 후 리포트
2. 개선 작업

[소분류]
1. 오류케이스 분석 후 리포트
2. 개선 작업

[UXW]
1. 최종 요구사항 마무리 작업","03월 13일","03월 20일","",""
"2026-03-13","32","요약","일반/민원/개선 분류","","","","","","03월 13일","03월 20일","",""
"2026-03-20","17","요약","공통","","","","","","03월 20일","03월 27일","",""
"2026-03-20","18","요약","이전상담 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","19","요약","직전상담 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","20","요약","문자/알림톡 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","21","요약","이메일 내용 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","22","요약","현재 상담 결과 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","23","요약","고객 발화 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","24","요약","상담사 발화 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","25","요약","상담내용 요약","","","","","","03월 20일","03월 27일","",""
"2026-03-20","26","요약","공통","","","","","1. 데이터셋 재가공 (~3/25)
 - STT 가명화
 - 정답지, 키워드 재검수
 - 데이터 건수 확정 (품질개선 툴 - 전체상담내용요약 - 1단계 결과기반)
2. 메타데이터 관련 (~3/26)
 - 메타데이터 A/B 테스트 (효과 검증)
 - (효과 검증 시) 워크플로우 개발 및 메타데이터 준비","03월 20일","03월 27일","",""
"2026-03-20","27","요약","상담 제목","","","","1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (3/19)","1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (~3/26)","03월 20일","03월 27일","",""
"2026-03-20","28","요약","일반 상담 요약","","","","[전체, 고객, 상담사]
1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (3/19)","[전체, 고객, 상담사]
1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (~3/26)","03월 20일","03월 27일","",""
"2026-03-20","29","요약","민원 상담 요약","","","","1. 민원/개선 데이터 추가 (~3/20)","1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (~3/26)","03월 20일","03월 27일","",""
"2026-03-20","30","요약","개선 상담 요약","","","","1. 민원/개선 데이터 추가 (~3/20)","1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석 (~3/24)
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행 (~3/24)
3. LLM Judge 평가 실시 (~3/26)","03월 20일","03월 27일","",""
"2026-03-20","31","요약","상담 후처리 타입 분류","","","","[대분류]
1. 오류케이스 분석 후 리포트
2. GT 라벨이 STT 데이터를 바라보고 GT 라벨이 분류된 케이스& 중분류를 보고 대분류를 분류한 케이스 등의 케이스가 있음, 즉 상담 내용 전체가 요약된 데이터에는 고객이 발화한건지 상담사가 발화한건지를 알 수 없기 때문에 첫 발화 원칙이 프롬프트 상 완전 반영되기 어려운 상태. 
3. 일반 상담 → 보험금청구상담 / 보험금청구상담  → 일반 상담 으로 분류된 케이스가 가장 많은 상태라 해당 분류 정확도만 올려도 80% 가능

[중분류]
1. 오류케이스 분석 후 리포트
2. 중분류의 경우, TOP2가 허용되는 케이스가 다수일 수 있음
3. 리포트 분석 중

[소분류]
1. 오류케이스 분석 
2. ""없음"" 필터링을 강화하는 전략으로 프롬프트 엔지니어링 고도화 작업 
- GT에 정답이 있는 데이터 중 7개 데이터가 false로 떨어지는 상황 
- 추후 전략은 GT에 정답이 있는 데이터는 모두 TRUE로 분류할 수 있도록 퓨샷 추가 + 없음 필터링 강화 

[UXW]
1. 멀티턴 테스트 보류 
 ㄴ 개발계에 멀티턴까지 다 적용되면 테스트 예정
2. 페르소나 프롬프트 workflow 추가 작업 
 ㄴ 현재 UXW 노드에 추가하지 않고, 답변 노드에 페르소나 가이드를 넣어둔 상황
3. 어조 프롬프트 workflow 추가 후 상세 개선 사항 확인 후 적용 완료","[대분류]
1. 오류케이스 분석 후 리포트
2. 일반 상담 → 보험금청구상담 / 보험금청구상담  → 일반 상담 으로 분류된 케이스 고도화

[중분류]
1. 오류케이스 분석 후 리포트
2. 중분류의 경우, TOP2가 허용되는 케이스 확인 요청


[소분류]
1. 오류케이스 분석 
2.   GT에 정답이 있는 데이터 중 7개 데이터가 false로 떨어지는 데이터 고도화


[UXW]
1. 페르소나 및 어조 프롬프트 1차 마무리 
2. 테스트 시 개선 사항 확인 후 고도화","03월 20일","03월 27일","",""
"2026-03-20","32","요약","일반/민원/개선 분류","","","","","","03월 20일","03월 27일","",""
"2026-03-27","17","요약","공통","","","","","","03월 27일","04월 03일","",""
"2026-03-27","18","요약","이전상담 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","19","요약","직전상담 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","20","요약","문자/알림톡 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","21","요약","이메일 내용 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","22","요약","현재 상담 결과 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","23","요약","고객 발화 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","24","요약","상담사 발화 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","25","요약","상담내용 요약","","","","","","03월 27일","04월 03일","",""
"2026-03-27","26","요약","공통","","","","1. 데이터셋 재가공
 - STT 가명화
 - 키워드 재검수
2. UAT 요약셋
 - 평가용 프로그램 개발
3. 프롬프트 개선
 - UAT 현업 피드백 반영
 - 기존 평가 및 오류유형분석 데이터 분석결과 일괄 반영","1. 데이터셋 재가공
 - 데이터 건수 확정 (품질개선 툴 - 전체상담내용요약 - 1단계 결과기반)
2. 메타데이터 관련
 - 메타데이터 A/B 테스트 (효과 검증)
 - (효과 검증 시) 워크플로우 개발 및 메타데이터 준비
3. UAT 요약셋
 - 현업 피드백을 프롬프트에 반영
4. 프롬프트 개선
 - UAT 현업 피드백 반영
 - 기존 평가 및 오류유형분석 데이터 분석결과 반영","03월 27일","04월 03일","",""
"2026-03-27","27","요약","상담 제목","","","","1. 오류유형분석
 - 기존 프롬프트에 대한 평가 결과(LLM Judge - reason) 기반 오류유형분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시","1. 오류유형분석
 - 기존 프롬프트에 대한 평가 결과(LLM Judge - reason) 기반 오류유형분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭
3. LLM Judge 평가 실시","03월 27일","04월 03일","",""
"2026-03-27","28","요약","일반 상담 요약","","","","[전체상담]
1. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
2. LLM Judge 평가 실시

[고객발화]
1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시

[상담사발화]
1. 오류유형분석
 - 기존 프롬프트에 대한 평가 결과(LLM Judge - reason) 기반 오류유형분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시","[전체,고객,상담사]
1. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
2. LLM Judge 평가 실시","03월 27일","04월 03일","",""
"2026-03-27","29","요약","민원 상담 요약","","","","1. 오류유형분석
 - 기존 프롬프트에 대한 평가 결과(LLM Judge - reason) 기반 오류유형분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시","1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시","03월 27일","04월 03일","",""
"2026-03-27","30","요약","개선 상담 요약","","","","1. 오류유형분석
 - 기존 프롬프트에 대한 평가 결과(LLM Judge - reason) 기반 오류유형분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시","1. 오류유형분석
 - 외부 품질개선 툴 활용(2단계): 오류 케이스 분석
2. 프롬프트 개선
 - 외부 품질개선 툴 활용(3단계): 기존 프롬프트 디벨롭, 새로운 프롬프트 개발 병행
3. LLM Judge 평가 실시","03월 27일","04월 03일","",""
"2026-03-27","31","요약","상담 후처리 타입 분류","","","","[대분류]
 - false 데이터 분석 및 고도화
 - 100건 데이터 기반 테스트 완료

[중분류]
 - false 데이터 분석 및 고도화
 - 100건 데이터 기반 테스트 완료

[소분류]
 - false 데이터 분석 및 고도화
 - 100건 데이터 기반 테스트 완료

[UXW]
 - 요구사항 정리 완료
 - 프롬프트 마무리 작업","- 대/중/소 프롬프트 고도화
- UXW 프롬프트 고도화","03월 27일","04월 03일","",""
"2026-03-27","32","요약","일반/민원/개선 분류","","","","","","03월 27일","04월 03일","",""
